loop_index,completed_steps,physical_time,dt,forcing_sha256,z_current,z_stage,z_unfiltered,z_filtered,stage1_advection_work_rate,stage1_viscous_work_rate,stage1_forcing_work_rate,stage1_total_work_rate,stage1_advection_rms,stage1_viscous_rms,stage1_total_rhs_rms,stage2_advection_work_rate,stage2_viscous_work_rate,stage2_forcing_work_rate,stage2_total_work_rate,stage2_advection_rms,stage2_viscous_rms,stage2_total_rhs_rms,rk2_advection_rate,rk2_viscous_rate,rk2_viscous_dissipation_rate,rk2_forcing_rate,rk2_quadratic_remainder_rate,rk2_quadratic_remainder_expanded,rk2_remainder_crosscheck_residual,mask_field_removal_rms,mask_enstrophy_change,mask_enstrophy_change_rate,mask_enstrophy_loss,mask_enstrophy_loss_rate,mask_enstrophy_loss_spectral,mask_enstrophy_loss_crosscheck_residual,normalized_mask_enstrophy_loss_crosscheck_residual,observed_unfiltered_enstrophy_rate,unfiltered_ledger_rate,unfiltered_closure_residual,normalized_unfiltered_closure_residual,observed_filtered_enstrophy_rate,filtered_ledger_rate,filtered_closure_residual,normalized_filtered_closure_residual,filter_bookkeeping_residual,normalized_filter_bookkeeping_residual,stage1_viscous_dissipation_actual,stage1_viscous_dissipation_gradient,stage1_viscous_identity_residual,normalized_stage1_viscous_identity_residual,stage2_viscous_dissipation_actual,stage2_viscous_dissipation_gradient,stage2_viscous_identity_residual,normalized_stage2_viscous_identity_residual,stage1_forcing_identity_residual,normalized_stage1_forcing_identity_residual,stage2_forcing_identity_residual,normalized_stage2_forcing_identity_residual,stage_reconstruction_rms,normalized_stage_reconstruction_rms,unfiltered_reconstruction_rms,normalized_unfiltered_reconstruction_rms,filtered_reconstruction_rms,normalized_filtered_reconstruction_rms,inverse_fft_imaginary_rms,normalized_inverse_fft_imaginary_rms,all_numeric_values_finite,rk2_remainder_sign_pass,mask_rate_sign_pass,all_integrity_gates_pass
17642,17643,88.215,0.005,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,0.02300651196508006,0.023005357526779017,0.023005354580291446,0.023005354567699303,3.5237290246474426e-05,-0.0006550033406791023,0.00038829012683295333,-0.0002314759235996745,0.01699027679505819,0.005459943478724768,0.015339666116876233,3.5231373036460075e-05,-0.00065496739231937,0.0003882580269384142,-0.00023147799234449575,0.016989947289473874,0.005459900884670876,0.015340062145113307,3.5234331641467254e-05,-0.0006549853664992362,0.0006549853664992362,0.0003882740768856838,2.4912825074079393e-13,2.4912825073353696e-13,7.256964969956033e-24,5.018395600522476e-06,-1.2592147201674854e-11,-2.518429440334971e-09,1.2592147201674854e-11,2.518429440334971e-09,1.2592147201674854e-11,0.0,0.0,-0.00023147695772315902,-0.00023147695772295697,-2.0204107484267375e-16,1.873359009409319e-13,-0.0002314794761516803,-0.0002314794761523973,7.170100017189762e-16,6.648237976375733e-13,9.190540465536393e-16,8.521624524052979e-13,0.0006550033406791023,0.0006550033406791021,1.0842021724855044e-19,1.6552620500552138e-16,0.00065496739231937,0.00065496739231937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2581588017149126e-17,1.5189475735592604e-16,True,True,True,True
17643,17644,88.22,0.005,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,0.023005354567699303,0.023004200118683298,0.023004197172159346,0.023004197159572387,3.523095444397918e-05,-0.0006549671156866929,0.0003882580522665325,-0.00023147810897618135,0.016990038051905496,0.005459897236543128,0.015340218708559441,3.522503348488671e-05,-0.0006549311440080831,0.0003882260030176641,-0.0002314801075055323,0.01698970890804737,0.005459854193602967,0.015340614849766577,3.522799396443294e-05,-0.000654949129847388,0.000654949129847388,0.0003882420276420983,2.492149815312874e-13,2.492149815540876e-13,-2.2800175375451508e-23,5.017362804138913e-06,-1.2586964754176673e-11,-2.5173929508353348e-09,1.2586964754176673e-11,2.5173929508353348e-09,1.2586964754176672e-11,1.6155871338926322e-27,1.283539888642764e-16,-0.000231479107991317,-0.0002314791079916417,3.247185506594086e-16,3.0110536533597496e-13,-0.00023148162538316752,-0.00023148162538459254,1.4250211254063228e-15,1.3213951149560558e-12,1.1003036542176136e-15,1.0202907505928267e-12,0.0006549671156866929,0.000654967115686693,-1.0842021724855044e-19,1.6553535994685547e-16,0.0006549311440080831,0.0006549311440080831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.503643646400251e-17,1.6334332414182556e-16,True,True,True,True
17644,17645,88.22500000000001,0.005,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,0.023004197159572387,0.02300304270019214,0.023003039753631677,0.023003039741049905,3.522461482565456e-05,-0.0006549308673704662,0.00038822602833358584,-0.00023148022421122584,0.01698979962325281,0.005459850545789948,0.015340771332742012,3.521869012371195e-05,-0.0006548948724001537,0.0003881940297059692,-0.0002314821525704725,0.016989470841961,0.005459807054084615,0.015341167587131423,3.522165247468326e-05,-0.00065491286988531,0.00065491286988531,0.0003882100290197775,2.4930174025933064e-13,2.4930174024202214e-13,1.7308491784762847e-23,5.016329481880078e-06,-1.258178073539082e-11,-2.5163561470781638e-09,1.258178073539082e-11,2.5163561470781638e-09,1.2581780735390818e-11,1.6155871338926322e-27,1.2840687402445407e-16,-0.00023148118814195207,-0.00023148118814154747,-4.045971457172781e-16,3.752012294828476e-13,-0.00023148370449643796,-0.00023148370449769455,1.2565903179106996e-15,1.1652930259814305e-12,1.6611851173301702e-15,1.5404920796362195e-12,0.0006549308673704662,0.0006549308673704661,1.0842021724855044e-19,1.6554452179640786e-16,0.0006548948724001537,0.0006548948724001537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.448276400247273e-17,1.6076609288281604e-16,True,True,True,True
17645,17646,88.23,0.005,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,0.023003039741049905,0.023001885271655927,0.023001882325058814,0.023001882312482225,3.521827139776681e-05,-0.0006548945957576167,0.00038819405500967446,-0.00023148226935017555,0.01698956150993384,0.005459803406586917,0.015341323989628348,3.521234295921299e-05,-0.0006548585775227918,0.00038816210697885037,-0.00023148412758472838,0.01698923309204709,0.005459759466238062,0.01534172035741133,3.52153071784899e-05,-0.0006548765866402043,0.0006548765866402043,0.0003881780809942624,2.493885269715425e-13,2.493885269667473e-13,4.795214074687135e-24,5.0152956357399405e-06,-1.2576595156934671e-11,-2.515319031386934e-09,1.2576595156934671e-11,2.515319031386934e-09,1.257659515693467e-11,1.6155871338926322e-27,1.2845981871347791e-16,-0.00023148319821808538,-0.00023148319821806346,-2.1927988938519327e-17,2.033622218328464e-14,-0.00023148571353590053,-0.00023148571353709483,1.1943029031014074e-15,1.1076076907786005e-12,1.2162431314178604e-15,1.127955263875539e-12,0.0006548945957576167,0.0006548945957576168,-1.0842021724855044e-19,1.6555369054942984e-16,0.0006548585775227918,0.0006548585775227918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5266622696907585e-17,1.6442474808015047e-16,True,True,True,True
17646,17647,88.235,0.005,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,0.023001882312482225,0.023000727833424786,0.023000724886790894,0.02300072487421949,3.5211924166593064e-05,-0.0006548583008753543,0.000388162132270319,-0.0002314842444384422,0.016989323712780974,0.005459755819056274,0.015341876679422061,3.520599199767831e-05,-0.000654822259403223,0.00038813023481178843,-0.00023148603259375618,0.01698899565913667,0.0054597114301861045,0.015342273160808993,3.520895808213569e-05,-0.0006548402801392886,0.0006548402801392886,0.0003881461835410537,2.494753417140343e-13,2.4947534169438166e-13,1.9652658228943122e-23,5.01426126770836e-06,-1.2571408030425424e-11,-2.5142816060850845e-09,1.2571408030425424e-11,2.5142816060850845e-09,1.2571408030425424e-11,0.0,0.0,-0.00023148513826620754,-0.00023148513826662387,4.163336342344337e-16,3.8613840763379016e-13,-0.00023148765254735193,-0.00023148765254822994,8.780140243330736e-16,8.143347290677971e-13,4.616905255426855e-16,4.2820572178964157e-13,0.0006548583008753543,0.0006548583008753544,-1.0842021724855044e-19,1.6556286620116788e-16,0.000654822259403223,0.000654822259403223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3632651374969534e-17,1.568105745823796e-16,True,True,True,True
17647,17648,88.24,0.005,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,0.02300072487421949,0.022999570385848635,0.022999567439177828,0.022999567426611616,3.520557313842185e-05,-0.0006548219827509045,0.00038813026009100037,-0.0002314861495214824,0.01698908623262531,0.005459707783320816,0.015342429402325974,3.519963724540752e-05,-0.0006547859180686883,0.0003880984131802241,-0.00023148786764305658,0.016988758544059446,0.0054596629460520905,0.015342825997526328,3.520260519191468e-05,-0.0006548039504097965,0.0006548039504097965,0.00038811433663561224,2.495621845333396e-13,2.4956218450962854e-13,2.3711063596379348e-23,5.013226379777173e-06,-1.2566219367448483e-11,-2.5132438734896967e-09,1.2566219367448483e-11,2.5132438734896967e-09,1.2566219367448482e-11,1.6155871338926322e-27,1.2856588657664587e-16,-0.00023148700833211522,-0.00023148700833270733,5.921099114486461e-16,5.492042082578759e-13,-0.0002314895215745072,-0.0002314895215765808,2.0736179700414636e-15,1.923358642451466e-12,1.4815125526650855e-15,1.3741586026146116e-12,0.0006548219827509045,0.0006548219827509044,1.0842021724855044e-19,1.6557204874686331e-16,0.0006547859180686883,0.0006547859180686882,1.0842021724855044e-19,1.6558116822111765e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.327684070020284e-17,1.5515552883359168e-16,True,True,True,True
17648,17649,88.245,0.005,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,0.022999567426611616,0.022998412929277158,0.022998409982569308,0.022998409970008283,3.5199218319552486e-05,-0.0006547856414115085,0.00038809843844715946,-0.00023148798464479653,0.016988849070296623,0.00545965929950389,0.015342982158542117,3.519327870871115e-05,-0.0006547495535464442,0.00038806664205955836,-0.00023148963277817483,0.016988521747643814,0.005459614013959927,0.015343378867764452,3.519624851413182e-05,-0.0006547675974789763,0.0006547675974789763,0.0003880825402533589,2.49649055475998e-13,2.496490554463693e-13,2.962870683233839e-23,5.012190973937285e-06,-1.2561029179607656e-11,-2.512205835921531e-09,1.2561029179607656e-11,2.512205835921531e-09,1.2561029179607655e-11,1.6155871338926322e-27,1.2861900969989588e-16,-0.00023148880846160513,-0.00023148880846183656,2.314229537170309e-16,2.1466832719339604e-13,-0.00023149132066663247,-0.00023149132066767247,1.039993828902408e-15,9.647000522468275e-13,8.085830210919015e-16,7.500429916170716e-13,0.0006547856414115085,0.0006547856414115085,0.0,0.0,0.0006547495535464442,0.0006547495535464443,-1.0842021724855044e-19,1.6559036453143563e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.356998499558657e-17,1.5652627266490657e-16,True,True,True,True
17649,17650,88.25,0.005,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,0.022998409970008283,0.02299725546405982,0.022997252517314784,0.022997252504758956,3.519285971629553e-05,-0.0006547492768844226,0.00038806666731419707,-0.00023148974985393,0.01698861222662338,0.0054596103677294,0.015343534948271726,3.5186916393910806e-05,-0.0006547131658637627,0.0003880349214251522,-0.00023149132804469984,0.016988285270716864,0.005459564634034073,0.01534393177172369,3.5189888055103166e-05,-0.0006547312213740926,0.0006547312213740926,0.00038805079436967467,2.497359545883742e-13,2.497359545554259e-13,3.294828400860634e-23,5.011155052174721e-06,-1.2555837478466633e-11,-2.5111674956933265e-09,1.2555837478466633e-11,2.5111674956933265e-09,1.2555837478466632e-11,1.6155871338926322e-27,1.2867219225028818e-16,-0.0002314905386997801,-0.00023149053869957892,-2.0117371310468535e-16,1.86621973828902e-13,-0.00023149304986536112,-0.00023149304986707462,1.7135002184504033e-15,1.5895555536973453e-12,1.914661621866803e-15,1.7761661082493964e-12,0.0006547492768844226,0.0006547492768844226,0.0,0.0,0.0006547131658637627,0.0006547131658637628,-1.0842021724855044e-19,1.6559956772140315e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3795139980283157e-17,1.5758006488185963e-16,True,True,True,True
17650,17651,88.255,0.005,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,0.022997252504758956,0.022996097990545854,0.022996095043763494,0.02299609503121286,3.518649733497223e-05,-0.0006547128891969185,0.00038803494666747433,-0.00023149144519447185,0.016988375702432727,0.0054595609881218045,0.015344087771715255,3.518055030733895e-05,-0.000654676755047931,0.00038800325125232666,-0.00023149295348826534,0.016988049114104356,0.005459514806399543,0.015344484709603578,3.518352382115559e-05,-0.0006546948221224248,0.0006546948221224248,0.00038801909895990047,2.4982288191712913e-13,2.4982288197232354e-13,-5.519441397132854e-23,5.010118616483804e-06,-1.255064427561956e-11,-2.510128855123912e-09,1.255064427561956e-11,2.510128855123912e-09,1.2550644275619557e-11,3.2311742677852644e-27,2.574508684037862e-16,-0.0002314921990924368,-0.00023149219909154585,-8.909431352399633e-16,8.26554571112069e-13,-0.0002314947092192654,-0.00023149470922040097,1.1355662504070052e-15,1.0534987452613365e-12,2.0265096222206237e-15,1.8800535358498553e-12,0.0006547128891969185,0.0006547128891969185,0.0,0.0,0.000654676755047931,0.000654676755047931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.194476309904615e-17,1.4895587143369983e-16,True,True,True,True
17651,17652,88.26,0.005,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,0.02299609503121286,0.02299494050908425,0.022994937562264443,0.022994937549719,3.518013118191544e-05,-0.0006546764783762834,0.0003880032764823124,-0.00023149307071205556,0.016988139498550502,0.0054595111608061195,0.015344640629072358,3.5174180455339466e-05,-0.0006546403211262514,0.0003879716315163634,-0.00023149450915454855,0.01698781327863075,0.005459464531181908,0.01534503768160286,3.5177155818627456e-05,-0.0006546583997512675,0.0006546583997512675,0.0003879874539993379,2.4990983750885483e-13,2.4990983747683374e-13,3.202108845504577e-23,5.009081668849914e-06,-1.2545449582601112e-11,-2.5090899165202225e-09,1.2545449582601112e-11,2.5090899165202225e-09,1.2545449582601109e-11,3.2311742677852644e-27,2.57557471058389e-16,-0.00023149378968329026,-0.00023149378968339223,1.0196921432226169e-16,9.460642055076937e-14,-0.00023149629877206035,-0.00023149629877330875,1.248404591508434e-15,1.1582622322507539e-12,1.146433957330651e-15,1.0636544943666159e-12,0.0006546764783762834,0.0006546764783762834,0.0,0.0,0.0006546403211262514,0.0006546403211262513,1.0842021724855044e-19,1.656179947211668e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5158185309281085e-17,1.639439278073302e-16,True,True,True,True
17652,17653,88.265,0.005,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,0.022994937549719,0.022993783020023792,0.022993780073166395,0.02299378006062615,3.517376126346805e-05,-0.0006546400444498199,0.0003879716567339928,-0.00023149462645235907,0.016987903615801228,0.0054594608859079114,0.015345193520541906,3.516780684426679e-05,-0.000654603864126042,0.0003879400621925041,-0.00023149599508927115,0.016987577765119177,0.005459413808507296,0.015345590687919497,3.517078405386742e-05,-0.000654621954287931,0.000654621954287931,0.00038795585946324845,2.4999682141030905e-13,2.49996821441651e-13,-3.1341936013635657e-23,5.008044211261793e-06,-1.2540253410970832e-11,-2.5080506821941664e-09,1.2540253410970832e-11,2.5080506821941664e-09,1.254025341097083e-11,1.6155871338926322e-27,1.2883209620622473e-16,-0.00023149531052091277,-0.00023149531052081825,-9.451532438642385e-17,8.769680109903967e-14,-0.00023149781857023655,-0.00023149781857150046,1.2639086825749768e-15,1.172727799038778e-12,1.3584147065561834e-15,1.2604159706823114e-12,0.0006546400444498199,0.00065464004444982,-1.0842021724855044e-19,1.6561806471779494e-16,0.000654603864126042,0.0006546038641260419,1.0842021724855044e-19,1.656272185213903e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2574404369852714e-17,1.5189948414285488e-16,True,True,True,True
17653,17654,88.27,0.005,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,0.02299378006062615,0.02299262552371302,0.022992622576817903,0.022992622564282854,3.516738758598509e-05,-0.0006546035874448458,0.0003879400873977573,-0.0002314961124611034,0.0169876680550081,0.00545941016355331,0.015345746446321978,3.516142948048635e-05,-0.0006545673840746358,0.0003879085432559507,-0.00023149741133819871,0.01698734257439144,0.005459362638502389,0.015346143728750648,3.516440853323572e-05,-0.0006545854857597409,0.0006545854857597409,0.00038792431532685403,2.5008383366822316e-13,2.500838337143093e-13,-4.608613760722536e-23,5.007006245705446e-06,-1.2535055772265899e-11,-2.5070111544531797e-09,1.2535055772265899e-11,2.5070111544531797e-09,1.2535055772265898e-11,1.6155871338926322e-27,1.288855162070484e-16,-0.00023149676164901933,-0.00023149676164956726,5.479286729198618e-16,5.084351033449399e-13,-0.0002314992686588968,-0.0002314992686607217,1.824901991673289e-15,1.693366816863951e-12,1.2769805251509237e-15,1.184938400494227e-12,0.0006546035874448458,0.0006546035874448457,1.0842021724855044e-19,1.656272885270209e-16,0.0006545673840746358,0.0006545673840746358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.595782788465885e-17,1.6768113167693232e-16,True,True,True,True
17654,17655,88.275,0.005,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,0.022992622564282854,0.022991468020500252,0.022991465073567273,0.022991465061037428,3.516101015583165e-05,-0.0006545671073886941,0.00038790856844880795,-0.0002314975287840543,0.01698743281699299,0.005459358993868995,0.015346299406609854,3.515504837037494e-05,-0.0006545308809993812,0.00038787707468186606,-0.00023149875794714023,0.016987107707268027,0.005459311021294427,0.015346696804292686,3.51580292631033e-05,-0.0006545489941940377,0.0006545489941940377,0.000387892821565337,2.50170874329297e-13,2.501708742948087e-13,3.448829195689156e-23,5.005967774170213e-06,-1.252985667802152e-11,-2.505971335604304e-09,1.252985667802152e-11,2.505971335604304e-09,1.2529856678021516e-11,3.2311742677852644e-27,2.5787799101110474e-16,-0.00023149814311618222,-0.00023149814311542648,-7.557431243310209e-16,7.013191122482154e-13,-0.0002315006490852256,-0.00023150064908676208,1.5364771087378326e-15,1.4258293951977024e-12,2.2922172353663136e-15,2.127145725619638e-12,0.0006545671073886941,0.000654567107388694,1.0842021724855044e-19,1.656365191967529e-16,0.0006545308809993812,0.0006545308809993813,-1.0842021724855044e-19,1.6564568669855156e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3478032251069765e-17,1.5612109995529534e-16,True,True,True,True
17655,17656,88.28,0.005,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,0.022991465061037428,0.022990310510733577,0.022990307563762604,0.02299030755123796,3.5154628979384414e-05,-0.000654530604308713,0.0003878770998623075,-0.00023149887546702105,0.01698719790257645,0.005459307376982206,0.015346852401602024,3.514866352031971e-05,-0.0006544943549276417,0.00038784565644537305,-0.0002315000349619489,0.016986873164568102,0.005459258957011207,0.015347249914741198,3.515164624985206e-05,-0.0006545124796181773,0.0006545124796181773,0.00038786137815384025,2.502579434403862e-13,2.5025794343725915e-13,3.127069871845058e-24,5.004928798643358e-06,-1.252465613974513e-11,-2.504931227949026e-09,1.252465613974513e-11,2.504931227949026e-09,1.2524656139745127e-11,3.2311742677852644e-27,2.579850681514213e-16,-0.00023149945496472868,-0.00023149945496422702,-5.016603452090429e-16,4.655659443877784e-13,-0.00023150195989363187,-0.00023150195989545496,1.8230859530343757e-15,1.6919151404539643e-12,2.3247581533959577e-15,2.1574920870174988e-12,0.000654530604308713,0.0006545306043087129,1.0842021724855044e-19,1.6564575672219206e-16,0.0006544943549276417,0.0006544943549276417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4381211769115664e-17,1.6033701387502218e-16,True,True,True,True
17656,17657,88.285,0.005,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,0.02299030755123796,0.022989152994760845,0.022989150047751747,0.0229891500352323,3.514824406303044e-05,-0.0006544940782322661,0.00038784568161337896,-0.00023150015255585664,0.016986963312577708,0.0054592553130207375,0.015347405431494196,3.5142274936719214e-05,-0.0006544578058867959,0.00038781428852155533,-0.00023150124242852135,0.016986638947109493,0.005459206445781083,0.015347803060290962,3.5145259499874825e-05,-0.0006544759420595309,0.0006544759420595309,0.0003878299850674672,2.503450410483303e-13,2.503450410738979e-13,-2.5567625648711653e-23,5.003889321103646e-06,-1.251945416893106e-11,-2.503890833786212e-09,1.251945416893106e-11,2.503890833786212e-09,1.2519454168931058e-11,1.6155871338926322e-27,1.290461318914333e-16,-0.00023150069724253708,-0.0002315006972418439,-6.931846589786073e-16,6.433544800282578e-13,-0.00023150320113199396,-0.0002315032011326777,6.837249950236712e-16,6.345748322011731e-13,1.3769021444430874e-15,1.2779223425013996e-12,0.0006544940782322661,0.0006544940782322662,-1.0842021724855044e-19,1.656550010985346e-16,0.0006544578058867959,0.0006544578058867959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2716046512379545e-17,1.5257534540575833e-16,True,True,True,True
17657,17658,88.29,0.005,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,0.0229891500352323,0.022987995472929693,0.02298799252588233,0.022987992513368083,3.514185541316811e-05,-0.000654457529186732,0.000387814313677106,-0.00023150136009645776,0.01698672904781466,0.005459202802112944,0.01534795849648127,3.513588262598289e-05,-0.0006544212339042379,0.0003877829708854571,-0.00023150238039279796,0.016986405055708705,0.005459153487732967,0.015348356241135981,3.51388690195755e-05,-0.0006544393815454849,0.0006544393815454849,0.0003877986422812815,2.504321672000563e-13,2.50432167204725e-13,-4.668693407264168e-24,5.002849343543771e-06,-1.251425077710216e-11,-2.5028501554204318e-09,1.251425077710216e-11,2.5028501554204318e-09,1.2514250777102156e-11,3.2311742677852644e-27,2.581995778522736e-16,-0.00023150186999401634,-0.00023150186999419578,1.7943545954635098e-16,1.6654807045817103e-13,-0.00023150437284333303,-0.0002315043728443512,1.0181742601811372e-15,9.450470874155192e-13,8.387325599706548e-16,7.784932245093444e-13,0.000654457529186732,0.0006544575291867319,1.0842021724855044e-19,1.6566425232097165e-16,0.0006544212339042379,0.0006544212339042379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.368791343020204e-17,1.571117228574769e-16,True,True,True,True
17658,17659,88.295,0.005,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,0.022987992513368083,0.022986837945587514,0.022986834998501744,0.02298683498599271,3.5135463036206716e-05,-0.0006544209571995043,0.0003877829960285328,-0.0002315024981347648,0.016986495109103876,0.005459149844387734,0.015348511596757364,3.5129486594530764e-05,-0.0006543846390073764,0.00038775170351208326,-0.00023150344890076236,0.01698617149118091,0.005459100082996328,0.015348909457469457,3.513247481536874e-05,-0.0006544027981034403,0.0006544027981034403,0.000387767349770308,2.505193219425936e-13,2.505193219313844e-13,1.1209195970436753e-23,5.001808867945624e-06,-1.250904597572929e-11,-2.501809195145858e-09,1.250904597572929e-11,2.501809195145858e-09,1.2509045975729287e-11,3.2311742677852644e-27,2.583070103071456e-16,-0.00023150297326773872,-0.00023150297326724422,-4.945046108706386e-16,4.590200116108516e-13,-0.00023150547507483354,-0.00023150547507643936,1.6058118376682806e-15,1.4905821951257013e-12,2.1003223529541316e-15,1.949607687463486e-12,0.0006544209571995043,0.0006544209571995043,0.0,0.0,0.0006543846390073764,0.0006543846390073762,1.0842021724855044e-19,1.6568270522518838e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44608748628416e-17,1.6072066171642452e-16,True,True,True,True
17659,17660,88.3,0.005,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,0.02298683498599271,0.022985680413081477,0.02298567746595717,0.02298567745345334,3.512906693856612e-05,-0.0006543843622979921,0.00038775172864266436,-0.00023150356671676166,0.016986261497260596,0.005459096439974578,0.015349064732515807,3.512308684879392e-05,-0.0006543480212236354,0.00038772048637639953,-0.0002315044479984419,0.01698593825433995,0.005459046231701195,0.01534946270948381,3.5126076893680024e-05,-0.0006543661917608138,0.0006543661917608138,0.00038773610750953195,2.506065053230278e-13,2.506065052877574e-13,3.5270387590989395e-23,5.000767896287666e-06,-1.2503839776275414e-11,-2.5007679552550826e-09,1.2503839776275414e-11,2.5007679552550826e-09,1.250383977627541e-11,3.2311742677852644e-27,2.584145610947481e-16,-0.00023150400710741925,-0.00023150400710699533,-4.2392304944183223e-16,3.9353035493242593e-13,-0.00023150650787368,-0.0002315065078749506,1.2706036309900748e-15,1.1795091079390876e-12,1.6945171637189596e-15,1.573030628448783e-12,0.0006543843622979921,0.0006543843622979922,-1.0842021724855044e-19,1.6568277528486885e-16,0.0006543480212236354,0.0006543480212236355,-1.0842021724855044e-19,1.6569197694799148e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.50165077890474e-17,1.633161673982704e-16,True,True,True,True
17660,17661,88.305,0.005,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,0.02298567745345334,0.02298452287575852,0.022984519928595543,0.022984519916096915,3.5122667126677434e-05,-0.0006543477445096194,0.00038772051149446634,-0.0002315045658884756,0.016986028213098716,0.005459042589003502,0.015349617903949127,3.5116683395214605e-05,-0.0006543113805804541,0.00038768931945333226,-0.0002315053777319071,0.016985705345998327,0.0054589919339781525,0.015350015997370651,3.511967526094602e-05,-0.0006543295625450367,0.0006543295625450367,0.00038770491547389927,2.5069371738822983e-13,2.506937174093693e-13,-2.113945277600575e-23,4.9997264305574655e-06,-1.2498632190213081e-11,-2.4997264380426163e-09,1.2498632190213081e-11,2.4997264380426163e-09,1.2498632190213078e-11,3.2311742677852644e-27,2.585222301617453e-16,-0.00023150497155954852,-0.00023150497155949773,-5.079487178094588e-17,4.7156438784792076e-14,-0.00023150747128497517,-0.00023150747128593578,9.60603124822157e-16,8.917951923868897e-13,1.011390283557481e-15,9.389444706109607e-13,0.0006543477445096194,0.0006543477445096192,2.168404344971009e-19,3.313840940333724e-16,0.0006543113805804541,0.000654311380580454,1.0842021724855044e-19,1.6570125549760188e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5782789893600175e-17,1.6689429145521164e-16,True,True,True,True
