block_id,interval_start_time,physical_time,interval_duration,loop_index,completed_steps,energy,enstrophy,observed_energy_rate,mean_continuous_energy_rhs,energy_budget_residual,normalized_energy_budget_residual,observed_enstrophy_rate,absolute_observed_enstrophy_rate,mean_continuous_enstrophy_rhs,absolute_mean_continuous_enstrophy_rhs,enstrophy_budget_residual,normalized_enstrophy_budget_residual,energy_injection_rate,viscous_energy_dissipation_rate,enstrophy_injection_rate,viscous_enstrophy_dissipation_rate,mean_enstrophy_injection_rate,mean_viscous_enstrophy_dissipation_rate,stage1_advection_rms,stage2_advection_rms,max_stage_advection_rms,mask_removal_rms,vorticity_rms,maximum_absolute_vorticity,dominant_shell,tail_fraction_k_gt_4,high_k_fraction_k_ge_10,middle_k_fraction_5_le_k_le_9,low_k_fraction_k_le_4
1,17.505,18.005,0.5,3600,3601,0.0003443612925978705,0.003332942133509416,3.457122741384194e-05,3.4555354678200685e-05,1.587273564125478e-08,0.0003866124195227791,0.0003306012939886076,0.0003306012939886076,0.0003302469876980993,0.0003302469876980993,3.543062905083001e-07,0.0008843830167102334,4.157687676897751e-05,6.665884267018832e-06,0.00040560096809029407,7.216146144625949e-05,0.00040062538946786214,7.03784017697629e-05,0.0014851267303363112,0.0014858296982136162,0.0014858296982136162,1.9437388470329642e-10,0.0816448667524103,0.2588492846459866,,,,,
1,18.005,18.505,0.5,3700,3701,0.00036200009599611017,0.00350141773463561,3.527760679647928e-05,3.5259799978674066e-05,1.7806817805216327e-08,0.00042302347570340995,0.00033695120225238785,0.00033695120225238785,0.0003365521502842186,0.0003365521502842186,3.990519681692367e-07,0.000972036810216736,4.261144292466066e-05,7.00283546927122e-06,0.0004154625224585047,7.579772853410206e-05,0.0004105317452743994,7.397959499018077e-05,0.001555821313372644,0.0015565323410859013,0.0015565323410859013,2.693247476750322e-10,0.08368294610774181,0.26528594922894505,,,,,
1,18.505,19.005,0.5,3800,3801,0.0003799853590688403,0.003672990400391991,3.5970526145460285e-05,3.5950607505488616e-05,1.991863997166958e-08,0.000461881339074945,0.0003431453315127621,0.0003431453315127621,0.0003426973710167088,0.0003426973710167088,4.47960496053289e-07,0.0010656904603401182,4.363858835637177e-05,7.345980800783982e-06,0.0004252328064840498,7.950285837503472e-05,0.0004203476644712772,7.765029345456839e-05,0.0016272844247170251,0.0016280027635734474,0.0016280027635734474,3.695690247486867e-10,0.08570869734620858,0.2716834082734571,,,,,
1,19.005,19.505,0.5,3900,3901,0.00039831037811580855,0.003847582150715802,3.6650038093936476e-05,3.662782206339377e-05,2.2216030542705333e-08,0.0005032126476328985,0.00034918350064762176,0.00034918350064762176,0.00034868225741257596,0.00034868225741257596,5.012432350457938e-07,0.0011654882120702766,4.465820087263136e-05,7.695164301431604e-06,0.0004349101445208804,8.327557780474351e-05,0.00043007147550246506,8.138921808988911e-05,0.0016994409349221265,0.001700165831532696,0.001700165831532696,5.024091519776719e-10,0.087722085596682,0.27804177701303256,,,,,
1,19.505,20.005,0.5,4000,4001,0.0004169684746113299,0.004025114905970971,3.7316192991042655e-05,3.729148658382082e-05,2.470640722183285e-08,0.0005470353990783477,0.0003550655105103379,0.0003550655105103379,0.00035450640242013734,0.00035450640242013734,5.591080902005467e-07,0.0012715628375992332,4.5670166408383826e-05,8.050229811941942e-06,0.00044449286045552714,8.711462233138932e-05,0.00043970150248820374,8.519510006806642e-05,0.0017722153543731124,0.001772946052867813,0.001772946052867813,6.768829201994745e-10,0.08972307290737395,0.28436117969123753,3,0.001968786992216529,2.2555941440407715e-06,0.0019665313980724883,0.9980312130077834
2,20.005,20.505,0.5,4100,4101,0.0004359529942259639,0.00420551048280646,3.7969039229268056e-05,3.794164252295276e-05,2.739670631529749e-08,0.0005933584715325903,0.0003607911536709779,0.0003607911536709779,0.00036016939542551934,0.00036016939542551934,6.217582454585741e-07,0.0013840345485583024,4.667436941507655e-05,8.411020965612919e-06,0.0004539792854981077,9.101873277120683e-05,0.0004492360729768174,8.906667755129808e-05,0.0018455320660129516,0.0018462678104752283,0.0018462678104752283,9.040757819381378e-10,0.09171161848758815,0.29064175063676545,,,,,
2,20.505,21.005,0.5,4200,4201,0.0004552573060118682,0.00438869059499623,3.8608623571808644e-05,3.8578330258671196e-05,3.0293313137448184e-08,0.000642181207562744,0.0003663602243795406,0.0003663602243795406,0.0003656708335229376,0.0003656708335229376,6.893908566030032e-07,0.0015030099142783451,4.767069325787121e-05,8.77738118999246e-06,0.00046336776598026816,9.498665166129384e-05,0.0004586735257391879,9.300269221625035e-05,0.0019193155793351142,0.0019200556164408202,0.0019200556164408202,1.1974648375834007e-09,0.09368767896576614,0.29688363528491746,,,,,
2,21.005,21.505,0.5,4300,4301,0.00047487480175033715,0.0045745768593385295,3.923499147693785e-05,3.9201589482887036e-05,3.3401994050810755e-08,0.0006934930606011558,0.00037177252868459895,0.00037177252868459895,0.00037101033297718084,0.00037101033297718084,7.621957074181165e-07,0.001628580787500038,4.865902061657238e-05,9.14915371867706e-06,0.00047265667108573614,9.901711945034875e-05,0.00046801221853300215,9.700188555582129e-05,0.001993490804022139,0.001994234385864796,0.001994234385864796,1.5732915855989896e-09,0.09565120866291789,0.3030869911340084,,,,,
2,21.505,22.005,0.5,4400,4401,0.0004947988954584841,0.00476309080665602,3.984818741629395e-05,3.981145958563132e-05,3.672783066263255e-08,0.0007472733030354589,0.00037702789463498095,0.00037702789463498095,0.0003761875407997522,0.0003761875407997522,8.40353835228748e-07,0.0017608232411677066,4.9639233886679355e-05,9.52618161331204e-06,0.00048184440043744453,0.00010310887047332754,0.00047725053576159034,0.00010106299496183814,0.002067983341281753,0.00206872972836268,0.00206872972836268,2.050958513022108e-09,0.09760215988036351,0.30925198862470155,,,,,
2,22.005,22.505,0.5,4500,4501,0.0005150230230503463,0.004954153897898586,4.0448255183724415e-05,4.040798002719977e-05,4.027515652464664e-08,0.0008034907921147392,0.0003821261824851329,0.0003821261824851329,0.0003812021463532393,0.0003812021463532393,9.240361318936128e-07,0.0018997965191615205,5.061121557682939e-05,9.908307795797173e-06,0.0004909293914646885,0.00010726062872232704,0.00048638689595106654,0.00010518474959782728,0.0021427197906356958,0.002143468254994688,0.002143468254994688,2.6534420886460516e-09,0.09954048320054094,0.31537881192993833,3,0.002814809441732841,6.151773142164785e-06,0.0028086576685906763,0.9971851905582672
2,22.505,23.005,0.5,4600,4601,0.0005355406421459648,0.0051476875453083226,4.1035238191236946e-05,4.099119069461577e-05,4.404749662117357e-08,0.000862103789463035,0.0003870672948194723,0.0003870672948194723,0.0003860538928917499,0.0003860538928917499,1.013401927722399e-06,0.002045542006297861,5.157484869881597e-05,1.0295375090616645e-05,0.0004999101264746295,0.00011147110343349125,0.000495419758969659,0.00010936586607790914,0.0022176280696619864,0.002218377898121727,0.002218377898121727,3.407711935220332e-09,0.10146612779946146,0.32146765964299456,,,,,
2,23.005,23.505,0.5,4700,4701,0.0005563452320201876,0.0053436131385606635,4.160917974844569e-05,4.1561132238705315e-05,4.8047509740374215e-08,0.0009230598272292626,0.00039185118650468184,0.00039185118650468184,0.00039074258893872924,0.00039074258893872924,1.1085975659526023e-06,0.0021980822226644586,5.253001714633264e-05,1.0687226277121328e-05,0.0005087851393546796,0.00011573898451835934,0.0005043476329146545,0.0001136050439759253,0.00229263774398962,0.0022933882414851395,0.0022933882414851395,4.345142778223954e-09,0.1033790417692161,0.32751874535136655,,,,,
2,23.505,24.005,0.5,4800,4801,0.000577430293681156,0.005541852075747931,4.217012332193666e-05,4.211784638816771e-05,5.2276933768945384e-08,0.000986295614149947,0.00039647787437453556,0.00039647787437453556,0.0003952681193972452,0.0003952681193972452,1.2097549772903827e-06,0.0023574198505626905,5.3476606058619984e-05,1.1083704151495862e-05,0.0005175530218359351,0.00012006293787776493,0.0005131690805953073,0.00011790096119806214,0.002367680364704809,0.00236843085766801,0.00236843085766801,5.501902330704626e-09,0.10527917244876055,0.33353229808472684,,,,,
2,24.005,24.505,0.5,4900,4901,0.0005987893500665962,0.005742325799021026,4.271811277088049e-05,4.2661376237178474e-05,5.6736533702016765e-08,0.0010517369713967072,0.00040094744654618937,0.00040094744654618937,0.0003996304562819831,0.0003996304562819831,1.3169902642062598e-06,0.0025235368019367373,5.441450216527487e-05,1.1484651598042052e-05,0.0005262124292527989,0.00012444160064700288,0.000521882725544367,0.0001222522692623839,0.0024426898102566804,0.0024434396500253933,0.0024434396500253933,6.91929484867613e-09,0.10716646676102581,0.33950856262606455,,,,,
2,24.505,25.005,0.5,5000,5001,0.0006204159463443184,0.005944955834653031,4.325319255544429e-05,4.319176650327515e-05,6.142605216913555e-08,0.001119298789874206,0.0004052600712640096,0.0004052600712640096,0.00040382966895685115,0.00040382966895685115,1.4304023071584713e-06,0.002696393338284616,5.5343594108623546e-05,1.1889911669306061e-05,0.0005347620857402257,0.0001288735764323195,0.0005304872574965122,0.0001266575885396612,0.0025176026299519425,0.0025183511961731327,0.0025183511961731327,8.644036778147817e-09,0.1090408715542299,0.34544779967635664,3,0.0037818990382288173,1.4056134492453311e-05,0.0037678429037363644,0.996218100961771
2,25.005,25.505,0.5,5100,5101,0.0006423036503016163,0.006149663837234555,4.3775407914595785e-05,4.3709063752551345e-05,6.634416204444001e-08,0.0011888849977846612,0.00040941600516304806,0.00040941600516304806,0.0004078659337574035,0.0004078659337574035,1.5500714056445371e-06,0.0028759272554364965,5.626377274025431e-05,1.229932767446911e-05,0.0005432007888174436,0.00013335743061054285,0.0005389814372788347,0.00013111550352143115,0.002592358386202363,0.0025931050902000593,0.0025931050902000593,1.0728438148292807e-08,0.11090233394509383,0.3513502858644958,,,,,
2,25.505,26.005,0.5,5200,5201,0.0006644460528067105,0.006356371637655721,4.4284805010188404e-05,4.421331658951185e-05,7.148842067655655e-08,0.0012603885283348241,0.0004134156008423328,0.0004134156008423328,0.00041173954287342194,0.00041173954287342194,1.676057968910856e-06,0.0030620531482524215,5.7174931388549936e-05,1.2712743275311443e-05,0.0005515274133154407,0.00013789168577549757,0.0005473641010664422,0.00013562455819302022,0.0026668999928325895,0.002667644280912724,0.002667644280912724,1.3230461378502216e-08,0.11275080166150235,0.35721631359562855,,,,,
2,26.005,26.505,0.5,5300,5301,0.0006868367683239819,0.006565001294474513,4.478143103454294e-05,4.4704575809319236e-05,7.685522522370538e-08,0.0013336912780131736,0.00041725931363758434,0.00041725931363758434,0.00041545091236419005,0.00041545091236419005,1.808401273394294e-06,0.003254661773295747,5.8076966094349e-05,1.3130002588949027e-05,0.0005597409146147235,0.00014247481742628648,0.0005556341639650821,0.00014018325160089203,0.0027411740469609784,0.0027419154036276536,0.0027419154036276536,1.6213628665707313e-08,0.11458622338199748,0.3630461907322781,,,,,
2,26.505,27.005,0.5,5400,5401,0.0007094694354635304,0.006775475148215752,4.526533427909687e-05,4.5182894510577916e-05,8.24397685189539e-08,0.0014086640461087475,0.00042094770748247676,0.00042094770748247676,0.00041900058917750354,0.00041900058917750354,1.9471183049732128e-06,0.0034536195280879013,5.896977581218736e-05,1.3550950296431504e-05,0.0005678403311696007,0.00014710525000303053,0.0005637906228921621,0.0001447900337146585,0.0028151311522206833,0.0028158691032812615,0.0028158691032812615,1.9746750205548418e-08,0.11640854906935101,0.368840240103327,,,,,
2,27.005,27.505,0.5,5500,5501,0.0007323377175445892,0.006987715878090698,4.573656416211763e-05,4.5648328167246464e-05,8.823599487116341e-08,0.001485166446993303,0.0004244814597498918,0.0004244814597498918,0.00042238925704359616,0.00042238925704359616,2.09220270629563e-06,0.003658768068252457,5.985326257491847e-05,1.3975431756181396e-05,0.0005758247863052724,0.00015178135338465008,0.0005718325587374365,0.0001494433016938403,0.002888726231377504,0.002889460346917256,0.002889460346917256,2.390344881858529e-08,0.11821773029533851,0.37459879883594666,3,0.004821545260141887,2.738238213680056e-05,0.004794162878005087,0.9951784547398581
2,27.505,28.005,0.5,5600,5601,0.000755435303151622,0.007201646560574725,4.619517121406567e-05,4.610093465873143e-05,9.423655533424304e-08,0.0015630467898011383,0.0004278613649680539,0.0004278613649680539,0.00042561774111727593,0.00042561774111727593,2.2436238507779743e-06,0.003869924084875187,6.072733161987524e-05,1.440329312114945e-05,0.0005836934892840203,0.0001565014399700907,0.0005797591377946464,0.0001541413966773704,0.002961918826707063,0.002962648723917741,0.002962648723917741,2.876146234237736e-08,0.12001372055373273,0.38032221750457834,,,,,
2,28.005,28.505,0.5,5700,5701,0.0007787559066614563,0.007417190729230682,4.6641207019668595e-05,4.654077425768284e-05,1.0043276198575457e-07,0.0016421419208618115,0.0004310883373119141,0.0004310883373119141,0.00042868701124602323,0.00042868701124602323,2.4013260658908874e-06,0.004086879264936248,6.159189147510126e-05,1.4834381458461363e-05,0.0005914457356464946,0.00016126376246837772,0.0005875696124652575,0.00015888260121923423,0.0030346733867983844,0.0030353987326488803,0.0030353987326488803,3.4401713381032104e-08,0.12179647555845516,0.386010859089013,,,,,
2,28.505,29.005,0.5,5800,5801,0.0008022932687196569,0.007634272435119787,4.70747241164012e-05,4.6967909575469664e-05,1.0681454093153909e-07,0.0017222770275288157,0.00043416341177821005,0.00043416341177821005,0.0004315981837489863,0.0004315981837489863,2.5652280292237585e-06,0.004309400458034569,6.2446854004539e-05,1.5268544870239575e-05,0.0005990809068432161,0.00016606651252336035,0.0005952633212448553,0.00016366513749586903,0.0031069595387355564,0.003107680052476544,0.003107680052476544,4.090714669323868e-08,0.12356595352377439,0.39166509773047603,,,,,
2,29.005,29.505,0.5,5900,5901,0.0008260411566444857,0.007852816307100927,4.749577584965757e-05,4.738240546574965e-05,1.1337038390792136e-07,0.0018032654045680024,0.00043708774396227987,0.00043708774396227987,0.00043435252160207793,0.00043435252160207793,2.7352223602019406e-06,0.004537230070608825,6.329213441140172e-05,1.5705632614201854e-05,0.0006065984691796608,0.00017090782029536073,0.0006028396880114384,0.00016848716640936054,0.003178752344857815,0.003179467800355841,0.003179467800355841,4.83613471301133e-08,0.1253221154234234,0.3972853172704018,,,,,
2,29.505,30.005,0.5,6000,6001,0.0008499933647372246,0.008072747611285042,4.790441618547788e-05,4.778432888694928e-05,1.2008729852860044e-07,0.0018849081867948771,0.00043986260836823,0.00043986260836823,0.00043695143293804987,0.00043695143293804987,2.911175430180121e-06,0.004770086707962335,6.412765119926878e-05,1.6145495222570083e-05,0.0006139979721054512,0.0001757857551136515,0.000610298220642556,0.00017334678770450612,0.0032500325434985746,0.0032507427713981663,0.0032507427713981663,5.6846964728039676e-08,0.12706492522553217,0.402871909551676,3,0.005879885411796362,4.627456484890816e-05,0.005833610846947454,0.9941201145882036
2,30.005,30.505,0.5,6100,6101,0.0008741437144784139,0.008293992308884814,4.830069948237852e-05,4.81737487248237e-05,1.269507575548233e-07,0.0019669940562910652,0.000442489395199544,0.000442489395199544,0.0004393964677877414,0.0004393964677877414,3.0929274118025765e-06,0.005007666080984106,6.495332609071832e-05,1.6587984617769627e-05,0.000621279045884037,0.00018069832730035375,0.0006176385089947441,0.00017824204120700263,0.0033207867732474193,0.003321491662962446,0.003321491662962446,6.644398759000144e-08,0.12879435010034262,0.40842527245668736,,,,,
2,30.505,31.005,0.5,6200,6201,0.0008984860545905225,0.008516477111682342,4.868468022421724e-05,4.855073557656266e-05,1.3394464765458067e-07,0.002049298932913837,0.00044496960559505666,0.00044496960559505666,0.00044168931300977375,0.00044168931300977375,3.280292585282915e-06,0.0052496421892461705,6.57690839035413e-05,1.7032954223364684e-05,0.0006284413986836159,0.00018564349124775166,0.0006248602222838264,0.00018317090927405272,0.0033910077803632256,0.0033917072819006576,0.0033917072819006576,7.722791588937463e-08,0.13051036059778812,0.41394580765098205,,,,,
2,31.005,31.505,0.5,6300,6301,0.0009230142609488964,0.008740129534331221,4.9056412716747726e-05,4.891536149813878e-05,1.4105121860894817e-07,0.00213158566330799,0.00044730484529775794,0.00044730484529775794,0.0004438317853807732,0.0004438317853807732,3.473059916984716e-06,0.005495668789071644,6.657485238476338e-05,1.7480259068662443e-05,0.0006354848131328725,0.0001906191498071904,0.0006319631059082442,0.000188131320527471,0.003460694608993478,0.0034613887346138772,0.0034613887346138772,8.926790068506892e-08,0.13221293079219765,0.41943391799605756,,,,,
2,31.505,32.005,0.5000000000000036,6400,6401,0.0009477222363242668,0.00896487794271435,4.9415950750740506e-05,4.926769971674998e-05,1.4825103399052336e-07,0.0022136037231037537,0.0004494968167662562,0.0004494968167662562,0.00044582582284652655,0.00044582582284652655,3.6709939197296653e-06,0.005745381146651309,6.737056200282773e-05,1.7929755885428703e-05,0.0006424091423862671,0.00019562316001889619,0.0006389469777595698,0.00019312115491304329,0.003529852773830996,0.003530541599550379,0.003530541599550379,1.0262491792873723e-07,0.13390203839161188,0.4248900045899347,,,,,
2,32.005,32.505,0.5,6500,6501,0.0009726039099417949,0.009190651597597285,4.9763347235056224e-05,4.9607824310285545e-05,1.5552292477067904e-07,0.0022950889519661585,0.00045154730976586926,0.00045154730976586926,0.0004476734739658595,0.0004476734739658595,3.873835800009763e-06,0.005998398071233566,6.815614569836664e-05,1.838130319519457e-05,0.000649214305743147,0.0002006533401787989,0.0006458117240647071,0.00019813825009884755,0.0035984944147746728,0.003599178081711889,0.003599178081711889,1.1735004991657596e-07,0.13557766480949054,0.4303144633898699,3,0.006906999377232995,6.907770740041196e-05,0.006837921669832583,0.9930930006227672
2,32.505,33.005,0.5,6600,6601,0.000997653236843379,0.009417380692848731,5.009865380316801e-05,4.993580985574162e-05,1.628439474263911e-07,0.002375763341061096,0.00045345819050289157,0.00045345819050289157,0.00044937688561283066,0.00044937688561283066,4.081304890060915e-06,0.006254324214233127,6.893153859400863e-05,1.8834761385697464e-05,0.0006559002838628682,0.0002057074782015549,0.0006525572948030075,0.0002031804091901769,0.0036666384330665664,0.0036673171486390557,0.0036673171486390557,1.3348294329426646e-07,0.1372397951969379,0.43570768136767596,,,,,
2,33.005,33.505,0.5,6700,6701,0.0010228641970418473,0.00964499638754643,5.042192039693676e-05,5.0251731048427405e-05,1.7018934850935859e-07,0.0024553348965127854,0.00045523138939539826,0.00045523138939539826,0.0004509382890381339,0.0004509382890381339,4.293100357264377e-06,0.006512752614299852,6.96966776636365e-05,1.928999277509286e-05,0.000662467113614551,0.00021078334119959647,0.0006591836987387095,0.00020824540970057568,0.00373431060826636,0.0037349846472351333,0.0037349846472351333,1.5105050434796259e-07,0.13888841843398197,0.4410700321444199,,,,,
2,33.505,34.005,0.5,6800,6801,0.0010482307944574957,0.00987343083134714,5.0733194831296784e-05,5.055566229364015e-05,1.7753253765663367e-07,0.002533497600776954,0.0004568688876014186,0.0004568688876014186,0.0004523599844262937,0.0004523599844262937,4.508903175124931e-06,0.006773267458868047,7.045150136143093e-05,1.974686166269428e-05,0.0006689148825951372,0.0002158786861575044,0.000665690998104844,0.00021333101367855043,0.0038015436953068296,0.003802213400669034,0.003802213400669034,1.7006587961064203e-07,0.14052352707889978,0.44640187104729684,,,,,
2,34.005,34.505,0.5,6900,6901,0.001073747055629239,0.010102617182573721,5.103252234348651e-05,5.084767727224899e-05,1.8484507123751908e-07,0.002609931495281212,0.00045837270245316364,0.00045837270245316364,0.0004536443241200067,0.0004536443241200067,4.728378333156917e-06,0.007035447025771003,7.119594921090877e-05,2.0205234365147444e-05,0.0006752437233432656,0.000220991271540885,0.0006720793029692014,0.0002184349788491947,0.003868377500761088,0.003869043284485685,0.003869043284485685,1.9052775423150449e-07,0.1421451172750842,0.45170352952684045,,,,,
2,34.505,35.005,0.5,7000,7001,0.0010994070281943997,0.010332489618560078,5.131994513032142e-05,5.112784848132338e-05,1.9209664899803684e-07,0.00268430290839494,0.0004597448719727143,0.0004597448719727143,0.0004547936947154054,0.0004547936947154054,4.951177257308875e-06,0.00729886676372604,7.19299613540056e-05,2.0664979237120157e-05,0.0006814538072693691,0.00022611886964093894,0.0006783487653063173,0.00022355507059091198,0.00393485893735369,0.003935521280952825,0.003935521280952825,2.124199837118437e-07,0.1437531886154883,0.4569753088669546,3,0.007862960778168403,9.293086819272768e-05,0.007770029909975674,0.9921370392218313
2,35.005,35.505,0.5,7100,7101,0.0011252047791326608,0.010562983337892635,5.159550187652231e-05,5.1396246750578466e-05,1.992551259438451e-07,0.0027562648495753697,0.00046098743866511416,0.00046098743866511416,0.00045581049826059615,0.00045581049826059615,5.176940404518003e-06,0.007563102462434447,7.265347806005676e-05,2.1125966675785272e-05,0.0006875453383144989,0.00023125927942173674,0.000684499572791934,0.00022868907453133783,0.004001042055670327,0.00400170151059613,0.00400170151059613,2.357115588296097e-07,0.14534774396524106,0.46221747311329486,,,,,
2,35.505,36.005,0.5,7200,7201,0.0011511343927710594,0.01079403455429461,5.185922727679723e-05,5.165294073499866e-05,2.062865417985668e-07,0.0028254575906820766,0.0004621024328039479,0.0004621024328039479,0.00045669713281308984,0.00045669713281308984,5.4052999908580485e-06,0.007827733461008414,7.336643919431506e-05,2.158806910858922e-05,0.00069351854634202,0.00023641033960860244,0.0006905319423282595,0.0002338348095151696,0.004066988051972263,0.004067645239826257,0.004067645239826257,2.603568907310438e-07,0.14692878924359656,0.4674302411375195,,,,,
2,36.005,36.505,0.5,7300,7301,0.0011771899685479846,0.011025580482013008,5.211115155385028e-05,5.1897996383555756e-05,2.1315517029452748e-07,0.002891509453290457,0.0004630918554367966,0.0004630918554367966,0.0004574559726283495,0.0004574559726283495,5.635882808447095e-06,0.008092345841005946,7.406878364541169e-05,2.2051160964026016e-05,0.0006993736802577538,0.00024156994173447227,0.0006964461132998869,0.00023899014067153737,0.004132765251005939,0.004133420863546016,0.004133420863546016,2.862963945954092e-07,0.1484963331669372,0.4726137777461704,,,,,
2,36.505,37.005,0.5,7400,7401,0.001203365618534946,0.01125755931268504,5.235129997392283e-05,5.2131476383472044e-05,2.1982359045078778e-07,0.002954037818652005,0.0004639576613440638,0.0004639576613440638,0.00045808934826050145,0.00045808934826050145,5.86831308356235e-06,0.008356535550038027,7.476044871092849e-05,2.251511862537008e-05,0.0007051110008456839,0.0002467360428479625,0.0007022423405517188,0.0002441529922912174,0.0041984490627167345,0.0041991038616448085,0.0041991038616448085,3.134573467694826e-07,0.1500503869550828,0.47776818373430124,,,,,
2,37.005,37.505,0.5,7500,7501,0.0012296554647153962,0.011489910183777107,5.257969236090046e-05,5.235343957901059e-05,2.2625278188987628e-07,0.003012650375010818,0.000464701742184135,0.000464701742184135,0.0004585995268564409,0.0004585995268564409,6.1022153276940605e-06,0.008619911404130562,7.544136944001697e-05,2.2979820367554214e-05,0.000710730773298294,0.0002519066775831336,0.0007079208870719889,0.00024932136021554803,0.004264121911825494,0.004264776728337458,0.004264776728337458,3.4175499148306644e-07,0.1515909640036444,0.4828934847763351,3,0.008719193799164924,0.00011528493752996476,0.008603908861634958,0.9912808062008351
2,37.505,38.005,0.5,7600,7601,0.001256053636020144,0.011722573138802428,5.279634260949538e-05,5.256394036331989e-05,2.3240224617548954e-07,0.0030669466157286496,0.00046532591005064156,0.00046532591005064156,0.0004589886929156591,0.0004589886929156591,6.337217134982443e-06,0.008882097922173857,7.611147793178188e-05,2.3445146277604856e-05,0.000716233259413346,0.00025707996929718826,0.00071348201635582,0.0002544933234401609,0.004329873139297647,0.004330528873375914,0.004330528873375914,3.710938776579858e-07,0.15311807952558984,0.4879896190410841,,,,,
2,38.005,38.505,0.5,7700,7701,0.001282554265118875,0.011955489079628415,5.300125819746211e-05,5.276302804144026e-05,2.38230156021852e-07,0.003116519599759221,0.00046583188165197353,0.00046583188165197353,0.00045925892977005396,0.00045925892977005396,6.572951881919577e-06,0.009142737951307099,7.677070258796033e-05,2.391097815925683e-05,0.0007216187094227222,0.00026225413999877203,0.0007189259844180341,0.00025966705464798014,0.004395798874812305,0.004396456494239956,0.004396456494239956,4.013694121941249e-07,0.1546317501655363,0.4930564234153179,,,,,
2,38.505,39.005,0.5,7800,7801,0.0013091514849670927,0.012188599711279911,5.319443969643541e-05,5.295074616221326e-05,2.436935342221483e-07,0.003160957985970513,0.0004662212633029933,0.0004662212633029933,0.00045941220201113815,0.00045941220201113815,6.809061291855145e-06,0.009401495052798371,7.741896731828284e-05,2.4377199422559823e-05,0.0007268873534142554,0.00026742751881592933,0.0007242530314184888,0.00026484082940735065,0.004462001879402393,0.004462662418476595,0.004462662418476595,4.3246962074719974e-07,0.15613199359055088,0.49809361822137155,,,,,
2,39.005,39.505,0.5,7900,7901,0.0013358394251074416,0.012421847479725343,5.3375880280697764e-05,5.3127131816546076e-05,2.487484641516878e-07,0.003199848352976425,0.00046649553689086243,0.00046649553689086243,0.0004594503390572042,0.0004594503390572042,7.045197833658212e-06,0.009658055627991357,7.805619069681981e-05,2.4843694959450687e-05,0.0007320393923045294,0.000272598548788447,0.0007294633728593924,0.0002700130338021882,0.004528591357465182,0.004529255915386114,0.004529255915386114,4.6427710847586704e-07,0.1576188280614048,0.503100790319141,,,,,
2,39.505,40.005,0.5,8000,8001,0.001362612207723974,0.012655175503198312,5.3545565233064675e-05,5.329221489929093e-05,2.533503337737427e-07,0.003232777817164903,0.0004666560469459395,0.0004666560469459395,0.00045937502001131643,0.00045937502001131643,7.281026934623084e-06,0.009912130778447215,7.868228506760936e-05,2.5310351006396623e-05,0.0007370749883198338,0.0002777657918132835,0.0007345571903121816,0.0002751821703008652,0.004595682737318202,0.00459635247622825,0.00459635247622825,4.966712100392409e-07,0.15909227198829182,0.5080773744912024,3,0.0094562185525549,0.0001352667473833399,0.00932095180517156,0.9905437814474451
3,40.005,40.505,0.5,8100,8101,0.0013894639434475216,0.012888527497654524,5.3703471447095336e-05,5.3446017331926384e-05,2.574541151689519e-07,0.003259336962889757,0.00046670398891242304,0.00046670398891242304,0.0004591877599139407,0.0004591877599139407,7.516228998482341e-06,0.010163457908023775,7.929715559794907e-05,2.5777054995309048e-05,0.0007419942549440127,0.0002829279316226817,0.0007395346216319233,0.00028034686171798256,0.0046633974193902635,0.004664073562036929,0.004664073562036929,5.295303100603153e-07,0.1605523434749834,0.5130226330207567,,,,,
3,40.505,41.005,0.5,8200,8201,0.001416388726910045,0.013121847696992928,5.384956692504675e-05,5.3588552243292995e-05,2.610146817537542e-07,0.0032791231007133245,0.00046664039867680765,0.00046664039867680765,0.00045888989744332926,0.00045888989744332926,7.750501233478387e-06,0.010411802091860777,7.990069927793181e-05,2.6243695393985856e-05,0.0007467972462961407,0.00028808377473081315,0.0007443957506200766,0.00028550585317674743,0.0047318624909978525,0.004732546317993061,0.004732546317993061,5.627343032325777e-07,0.16199905985525304,0.5179356333845646,,,,,
3,41.005,41.505,0.5,8300,8301,0.0014433806320457542,0.013355080768680094,5.3983810271418606e-05,5.371982310585773e-05,2.6398716556087754e-07,0.0032917438722616667,0.00046646614337433195,0.00046646614337433195,0.0004584825840643218,0.0004584825840643218,7.98355931001018e-06,0.01065695725415322,8.04928038651297e-05,2.671016153736019e-05,0.0007514839459079165,0.0002932322493446005,0.0007491405961020286,0.00029065801203770683,0.0048012104064875,0.004801903253136058,0.004801903253136058,5.961671493329767e-07,0.16343243722517323,0.5228152239956735,,,,,
3,41.505,42.005,0.5,8400,8401,0.0014704337071368926,0.013588171725407957,5.410615018227672e-05,5.3839822825373284e-05,2.6632735690343266e-07,0.0032968212196704044,0.00046618191345572726,0.00046618191345572726,0.00045796677457398874,0.00045796677457398874,8.215138881738522e-06,0.010898747212432175,8.107334677379298e-05,2.7176343450815916e-05,0.0007560542548804333,0.0002983724022957718,0.0007537691003941749,0.00029580232582018616,0.004871578631363171,0.004872281884034491,0.004872281884034491,6.297194648644132e-07,0.16485248997457064,0.5276600079423334,,,,,
