loop_index,completed_steps,physical_time,k,energy,mode_count,direct_energy,spectrum_energy_sum,relative_energy_consistency_error,dominant_shell,dominant_shell_energy,k1_energy,k2_energy,k3_energy,k4_energy,low_k_fraction_k_le_4,middle_k_fraction_5_le_k_le_9,high_k_fraction_k_ge_10,tail_fraction_k_gt_4,finite_shell_count,nonzero_shell_count,minimum_spectral_value,maximum_spectral_value
2000,2001,10.005,32,1.9095407941663102e-39,166,0.00011485043329506907,0.00011485043329506904,2.3600306533019694e-16,3,0.0001011773674902574,5.823502833545575e-09,1.9116184796676167e-08,0.0001011773674902574,1.3628003537431511e-05,0.9998247931751533,0.00017520213349846785,4.691348422471546e-09,0.00017520682484689035,45,45,2.0392974985272067e-41,0.0001011773674902574
2000,2001,10.005,33,1.3755428399895249e-39,148,0.00011485043329506907,0.00011485043329506904,2.3600306533019694e-16,3,0.0001011773674902574,5.823502833545575e-09,1.9116184796676167e-08,0.0001011773674902574,1.3628003537431511e-05,0.9998247931751533,0.00017520213349846785,4.691348422471546e-09,0.00017520682484689035,45,45,2.0392974985272067e-41,0.0001011773674902574
2000,2001,10.005,34,1.1813002676317109e-39,128,0.00011485043329506907,0.00011485043329506904,2.3600306533019694e-16,3,0.0001011773674902574,5.823502833545575e-09,1.9116184796676167e-08,0.0001011773674902574,1.3628003537431511e-05,0.9998247931751533,0.00017520213349846785,4.691348422471546e-09,0.00017520682484689035,45,45,2.0392974985272067e-41,0.0001011773674902574
2000,2001,10.005,35,7.182777801580235e-40,104,0.00011485043329506907,0.00011485043329506904,2.3600306533019694e-16,3,0.0001011773674902574,5.823502833545575e-09,1.9116184796676167e-08,0.0001011773674902574,1.3628003537431511e-05,0.9998247931751533,0.00017520213349846785,4.691348422471546e-09,0.00017520682484689035,45,45,2.0392974985272067e-41,0.0001011773674902574
2000,2001,10.005,36,4.6620653630681216e-40,88,0.00011485043329506907,0.00011485043329506904,2.3600306533019694e-16,3,0.0001011773674902574,5.823502833545575e-09,1.9116184796676167e-08,0.0001011773674902574,1.3628003537431511e-05,0.9998247931751533,0.00017520213349846785,4.691348422471546e-09,0.00017520682484689035,45,45,2.0392974985272067e-41,0.0001011773674902574
2000,2001,10.005,37,5.590517052331613e-40,76,0.00011485043329506907,0.00011485043329506904,2.3600306533019694e-16,3,0.0001011773674902574,5.823502833545575e-09,1.9116184796676167e-08,0.0001011773674902574,1.3628003537431511e-05,0.9998247931751533,0.00017520213349846785,4.691348422471546e-09,0.00017520682484689035,45,45,2.0392974985272067e-41,0.0001011773674902574
2000,2001,10.005,38,3.972119620766328e-40,68,0.00011485043329506907,0.00011485043329506904,2.3600306533019694e-16,3,0.0001011773674902574,5.823502833545575e-09,1.9116184796676167e-08,0.0001011773674902574,1.3628003537431511e-05,0.9998247931751533,0.00017520213349846785,4.691348422471546e-09,0.00017520682484689035,45,45,2.0392974985272067e-41,0.0001011773674902574
2000,2001,10.005,39,2.296739586468847e-40,48,0.00011485043329506907,0.00011485043329506904,2.3600306533019694e-16,3,0.0001011773674902574,5.823502833545575e-09,1.9116184796676167e-08,0.0001011773674902574,1.3628003537431511e-05,0.9998247931751533,0.00017520213349846785,4.691348422471546e-09,0.00017520682484689035,45,45,2.0392974985272067e-41,0.0001011773674902574
2000,2001,10.005,40,3.7951723048642804e-40,56,0.00011485043329506907,0.00011485043329506904,2.3600306533019694e-16,3,0.0001011773674902574,5.823502833545575e-09,1.9116184796676167e-08,0.0001011773674902574,1.3628003537431511e-05,0.9998247931751533,0.00017520213349846785,4.691348422471546e-09,0.00017520682484689035,45,45,2.0392974985272067e-41,0.0001011773674902574
2000,2001,10.005,41,2.1762156803691614e-40,28,0.00011485043329506907,0.00011485043329506904,2.3600306533019694e-16,3,0.0001011773674902574,5.823502833545575e-09,1.9116184796676167e-08,0.0001011773674902574,1.3628003537431511e-05,0.9998247931751533,0.00017520213349846785,4.691348422471546e-09,0.00017520682484689035,45,45,2.0392974985272067e-41,0.0001011773674902574
2000,2001,10.005,42,1.6323499389324663e-40,32,0.00011485043329506907,0.00011485043329506904,2.3600306533019694e-16,3,0.0001011773674902574,5.823502833545575e-09,1.9116184796676167e-08,0.0001011773674902574,1.3628003537431511e-05,0.9998247931751533,0.00017520213349846785,4.691348422471546e-09,0.00017520682484689035,45,45,2.0392974985272067e-41,0.0001011773674902574
2000,2001,10.005,43,5.584936251753735e-41,16,0.00011485043329506907,0.00011485043329506904,2.3600306533019694e-16,3,0.0001011773674902574,5.823502833545575e-09,1.9116184796676167e-08,0.0001011773674902574,1.3628003537431511e-05,0.9998247931751533,0.00017520213349846785,4.691348422471546e-09,0.00017520682484689035,45,45,2.0392974985272067e-41,0.0001011773674902574
2000,2001,10.005,44,8.925215469889768e-41,8,0.00011485043329506907,0.00011485043329506904,2.3600306533019694e-16,3,0.0001011773674902574,5.823502833545575e-09,1.9116184796676167e-08,0.0001011773674902574,1.3628003537431511e-05,0.9998247931751533,0.00017520213349846785,4.691348422471546e-09,0.00017520682484689035,45,45,2.0392974985272067e-41,0.0001011773674902574
2000,2001,10.005,45,2.0392974985272067e-41,5,0.00011485043329506907,0.00011485043329506904,2.3600306533019694e-16,3,0.0001011773674902574,5.823502833545575e-09,1.9116184796676167e-08,0.0001011773674902574,1.3628003537431511e-05,0.9998247931751533,0.00017520213349846785,4.691348422471546e-09,0.00017520682484689035,45,45,2.0392974985272067e-41,0.0001011773674902574
2500,2501,12.505,1,2.174224213110449e-08,8,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,2,6.813997589540032e-08,12,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,3,0.00015472747313831218,16,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,4,2.026074035086449e-05,32,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,5,1.9194572891935418e-08,28,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,6,4.1905435765494796e-08,40,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,7,7.74420880892972e-09,40,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,8,4.735097119204748e-10,48,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,9,5.197767276143854e-11,68,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,10,4.24458626270349e-12,56,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,11,1.2054397610213058e-12,72,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,12,1.2511569168321107e-13,68,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,13,1.8822515810712798e-14,88,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,14,1.996184808391305e-15,88,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,15,4.1357747135703967e-16,84,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,16,7.03141162847173e-17,112,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,17,6.628842052182191e-18,112,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,18,1.2023733080148985e-18,112,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,19,1.1691956496224307e-19,116,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,20,2.3160280951853257e-20,112,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,21,3.4349811572552794e-21,144,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,22,2.429236106923586e-22,140,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,23,3.328186412990221e-23,144,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,24,3.7298513970870434e-24,144,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,25,2.953162432865585e-25,168,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,26,4.8611034533647275e-26,164,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,27,1.502677585100557e-27,160,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,28,2.757353415421304e-28,184,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,29,1.5486498045262373e-29,172,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,30,3.5691625680274498e-31,200,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,31,7.588192304585837e-39,192,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,32,2.0812304244575405e-39,166,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,33,1.3518099817667647e-39,148,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,34,1.5281361729725242e-39,128,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,35,1.0450650863659703e-39,104,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,36,1.008996602104953e-39,88,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,37,6.777160002735949e-40,76,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,38,7.520056930475003e-40,68,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,39,4.9355408821217125e-40,48,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,40,4.105143188185288e-40,56,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,41,1.47904313509475e-40,28,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,42,3.863584259158056e-40,32,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,43,1.467311657834282e-40,16,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,44,5.072750164522025e-41,8,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
2500,2501,12.505,45,3.252117689913204e-41,5,0.0001751474710085065,0.00017514747100850648,1.5475561340432475e-16,3,0.00015472747313831218,2.174224213110449e-08,6.813997589540032e-08,0.00015472747313831218,2.026074035086449e-05,0.999603903493988,0.0003960645532111208,3.1952800976232276e-08,0.000396096506012097,45,45,3.252117689913204e-41,0.00015472747313831218
3000,3001,15.005,1,6.38677079703999e-08,8,0.0002461830261117021,0.0002461830261117021,0.0,3,0.00021807549817384598,6.38677079703999e-08,1.890947856395779e-07,0.00021807549817384598,2.7668488003733628e-05,0.9992441499990818,0.0007556842760698973,1.6572484803806234e-07,0.0007558500009179354,45,45,1.1081607667204602e-41,0.00021807549817384598
3000,3001,15.005,2,1.890947856395779e-07,12,0.0002461830261117021,0.0002461830261117021,0.0,3,0.00021807549817384598,6.38677079703999e-08,1.890947856395779e-07,0.00021807549817384598,2.7668488003733628e-05,0.9992441499990818,0.0007556842760698973,1.6572484803806234e-07,0.0007558500009179354,45,45,1.1081607667204602e-41,0.00021807549817384598
3000,3001,15.005,3,0.00021807549817384598,16,0.0002461830261117021,0.0002461830261117021,0.0,3,0.00021807549817384598,6.38677079703999e-08,1.890947856395779e-07,0.00021807549817384598,2.7668488003733628e-05,0.9992441499990818,0.0007556842760698973,1.6572484803806234e-07,0.0007558500009179354,45,45,1.1081607667204602e-41,0.00021807549817384598
3000,3001,15.005,4,2.7668488003733628e-05,32,0.0002461830261117021,0.0002461830261117021,0.0,3,0.00021807549817384598,6.38677079703999e-08,1.890947856395779e-07,0.00021807549817384598,2.7668488003733628e-05,0.9992441499990818,0.0007556842760698973,1.6572484803806234e-07,0.0007558500009179354,45,45,1.1081607667204602e-41,0.00021807549817384598
3000,3001,15.005,5,5.290939935834874e-08,28,0.0002461830261117021,0.0002461830261117021,0.0,3,0.00021807549817384598,6.38677079703999e-08,1.890947856395779e-07,0.00021807549817384598,2.7668488003733628e-05,0.9992441499990818,0.0007556842760698973,1.6572484803806234e-07,0.0007558500009179354,45,45,1.1081607667204602e-41,0.00021807549817384598
3000,3001,15.005,6,1.1122722956577894e-07,40,0.0002461830261117021,0.0002461830261117021,0.0,3,0.00021807549817384598,6.38677079703999e-08,1.890947856395779e-07,0.00021807549817384598,2.7668488003733628e-05,0.9992441499990818,0.0007556842760698973,1.6572484803806234e-07,0.0007558500009179354,45,45,1.1081607667204602e-41,0.00021807549817384598
3000,3001,15.005,7,1.973008441405014e-08,40,0.0002461830261117021,0.0002461830261117021,0.0,3,0.00021807549817384598,6.38677079703999e-08,1.890947856395779e-07,0.00021807549817384598,2.7668488003733628e-05,0.9992441499990818,0.0007556842760698973,1.6572484803806234e-07,0.0007558500009179354,45,45,1.1081607667204602e-41,0.00021807549817384598
3000,3001,15.005,8,1.915406050067903e-09,48,0.0002461830261117021,0.0002461830261117021,0.0,3,0.00021807549817384598,6.38677079703999e-08,1.890947856395779e-07,0.00021807549817384598,2.7668488003733628e-05,0.9992441499990818,0.0007556842760698973,1.6572484803806234e-07,0.0007558500009179354,45,45,1.1081607667204602e-41,0.00021807549817384598
3000,3001,15.005,9,2.545224796725116e-10,68,0.0002461830261117021,0.0002461830261117021,0.0,3,0.00021807549817384598,6.38677079703999e-08,1.890947856395779e-07,0.00021807549817384598,2.7668488003733628e-05,0.9992441499990818,0.0007556842760698973,1.6572484803806234e-07,0.0007558500009179354,45,45,1.1081607667204602e-41,0.00021807549817384598
3000,3001,15.005,10,3.0643467592298905e-11,56,0.0002461830261117021,0.0002461830261117021,0.0,3,0.00021807549817384598,6.38677079703999e-08,1.890947856395779e-07,0.00021807549817384598,2.7668488003733628e-05,0.9992441499990818,0.0007556842760698973,1.6572484803806234e-07,0.0007558500009179354,45,45,1.1081607667204602e-41,0.00021807549817384598
3000,3001,15.005,11,8.711438701593214e-12,72,0.0002461830261117021,0.0002461830261117021,0.0,3,0.00021807549817384598,6.38677079703999e-08,1.890947856395779e-07,0.00021807549817384598,2.7668488003733628e-05,0.9992441499990818,0.0007556842760698973,1.6572484803806234e-07,0.0007558500009179354,45,45,1.1081607667204602e-41,0.00021807549817384598
3000,3001,15.005,12,1.1729551107797492e-12,68,0.0002461830261117021,0.0002461830261117021,0.0,3,0.00021807549817384598,6.38677079703999e-08,1.890947856395779e-07,0.00021807549817384598,2.7668488003733628e-05,0.9992441499990818,0.0007556842760698973,1.6572484803806234e-07,0.0007558500009179354,45,45,1.1081607667204602e-41,0.00021807549817384598
3000,3001,15.005,13,2.281472773711693e-13,88,0.0002461830261117021,0.0002461830261117021,0.0,3,0.00021807549817384598,6.38677079703999e-08,1.890947856395779e-07,0.00021807549817384598,2.7668488003733628e-05,0.9992441499990818,0.0007556842760698973,1.6572484803806234e-07,0.0007558500009179354,45,45,1.1081607667204602e-41,0.00021807549817384598
3000,3001,15.005,14,3.3675330086756925e-14,88,0.0002461830261117021,0.0002461830261117021,0.0,3,0.00021807549817384598,6.38677079703999e-08,1.890947856395779e-07,0.00021807549817384598,2.7668488003733628e-05,0.9992441499990818,0.0007556842760698973,1.6572484803806234e-07,0.0007558500009179354,45,45,1.1081607667204602e-41,0.00021807549817384598
3000,3001,15.005,15,7.0845452495237706e-15,84,0.0002461830261117021,0.0002461830261117021,0.0,3,0.00021807549817384598,6.38677079703999e-08,1.890947856395779e-07,0.00021807549817384598,2.7668488003733628e-05,0.9992441499990818,0.0007556842760698973,1.6572484803806234e-07,0.0007558500009179354,45,45,1.1081607667204602e-41,0.00021807549817384598
3000,3001,15.005,16,1.6323665617884033e-15,112,0.0002461830261117021,0.0002461830261117021,0.0,3,0.00021807549817384598,6.38677079703999e-08,1.890947856395779e-07,0.00021807549817384598,2.7668488003733628e-05,0.9992441499990818,0.0007556842760698973,1.6572484803806234e-07,0.0007558500009179354,45,45,1.1081607667204602e-41,0.00021807549817384598
3000,3001,15.005,17,1.9880674007720623e-16,112,0.0002461830261117021,0.0002461830261117021,0.0,3,0.00021807549817384598,6.38677079703999e-08,1.890947856395779e-07,0.00021807549817384598,2.7668488003733628e-05,0.9992441499990818,0.0007556842760698973,1.6572484803806234e-07,0.0007558500009179354,45,45,1.1081607667204602e-41,0.00021807549817384598
3000,3001,15.005,18,3.859942671033997e-17,112,0.0002461830261117021,0.0002461830261117021,0.0,3,0.00021807549817384598,6.38677079703999e-08,1.890947856395779e-07,0.00021807549817384598,2.7668488003733628e-05,0.9992441499990818,0.0007556842760698973,1.6572484803806234e-07,0.0007558500009179354,45,45,1.1081607667204602e-41,0.00021807549817384598
3000,3001,15.005,19,5.046973704628182e-18,116,0.0002461830261117021,0.0002461830261117021,0.0,3,0.00021807549817384598,6.38677079703999e-08,1.890947856395779e-07,0.00021807549817384598,2.7668488003733628e-05,0.9992441499990818,0.0007556842760698973,1.6572484803806234e-07,0.0007558500009179354,45,45,1.1081607667204602e-41,0.00021807549817384598
